timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1422954379464816,10,51.761822,-1.260051,68.288719,2.620705,1.513567,5.415438,5735980.131373,620077.008429,-68.288719,30U
1422954379664838,10,51.761822,-1.260052,68.294297,2.620661,1.513433,5.415420,5735980.121575,620076.991919,-68.294297,30U
1422954379864780,10,51.761822,-1.260052,68.274240,2.620613,1.513273,5.415389,5735980.123045,620076.994832,-68.274240,30U
1422954380064771,10,51.761822,-1.260052,68.262212,2.620610,1.513320,5.415632,5735980.127288,620076.998857,-68.262212,30U
1422954380264755,10,51.761822,-1.260051,68.221293,2.620650,1.513368,5.415810,5735980.133047,620077.000406,-68.221293,30U
1422954380464777,10,51.761822,-1.260052,68.230623,2.620595,1.513274,5.415863,5735980.121736,620076.994824,-68.230623,30U
1422954380664731,10,51.761822,-1.260051,68.204386,2.620561,1.513209,5.415879,5735980.121497,620077.007693,-68.204386,30U
1422954380864754,10,51.761822,-1.260051,68.207156,2.620555,1.513241,5.416097,5735980.113856,620077.002569,-68.207156,30U
1422954381064777,10,51.761822,-1.260051,68.145621,2.620716,1.513734,5.417003,5735980.138103,620077.018196,-68.145621,30U
1422954381264800,10,51.761822,-1.260051,68.105515,2.620683,1.513628,5.417022,5735980.155399,620077.020252,-68.105515,30U
1422954381464823,10,51.761822,-1.260051,68.074926,2.620808,1.513958,5.417694,5735980.160745,620077.034987,-68.074926,30U
1422954381664845,10,51.761822,-1.260051,68.057196,2.620770,1.513931,5.417794,5735980.171399,620077.043845,-68.057196,30U
1422954381864868,10,51.761822,-1.260051,68.078460,2.620761,1.513894,5.417917,5735980.163186,620077.038275,-68.078460,30U
1422954382064800,10,51.761822,-1.260051,68.073951,2.620741,1.513844,5.418035,5735980.169275,620077.056070,-68.073951,30U
1422954382264823,10,51.761822,-1.260051,68.040114,2.620785,1.513911,5.418262,5735980.180404,620077.044351,-68.040114,30U
1422954382464846,10,51.761822,-1.260051,68.036541,2.620763,1.513888,5.418366,5735980.176398,620077.040800,-68.036541,30U
1422954382664869,10,51.761822,-1.260051,68.042372,2.620718,1.513778,5.418357,5735980.171795,620077.039070,-68.042372,30U
1422954382864892,10,51.761822,-1.260051,68.023883,2.620687,1.513735,5.418475,5735980.171845,620077.050493,-68.023883,30U
1422954383064915,10,51.761822,-1.260051,67.991172,2.620681,1.513700,5.418587,5735980.181924,620077.044555,-67.991172,30U
1422954383264938,10,51.761822,-1.260051,67.983495,2.620745,1.513932,5.419127,5735980.193294,620077.051897,-67.983495,30U
1422954383464892,10,51.761822,-1.260051,67.989256,2.620650,1.513702,5.418912,5735980.185852,620077.060585,-67.989256,30U
1422954383664915,10,51.761822,-1.260051,67.996901,2.620705,1.513852,5.419280,5735980.182243,620077.066856,-67.996901,30U
1422954383864938,10,51.761822,-1.260050,67.975855,2.620686,1.513804,5.419364,5735980.178557,620077.075240,-67.975855,30U
1422954384064961,10,51.761822,-1.260050,67.956915,2.620694,1.513823,5.419574,5735980.188658,620077.068391,-67.956915,30U
1422954384264984,10,51.761822,-1.260051,67.957757,2.620784,1.514067,5.420049,5735980.184849,620077.063603,-67.957757,30U
1422954384465007,10,51.761822,-1.260050,67.912528,2.620708,1.513933,5.420052,5735980.200756,620077.066890,-67.912528,30U
1422954384665030,10,51.761822,-1.260051,67.932912,2.620644,1.513745,5.419885,5735980.196291,620077.058921,-67.932912,30U
1422954384865053,10,51.761822,-1.260051,67.917052,2.620569,1.513543,5.419778,5735980.191052,620077.060689,-67.917052,30U
1422954385065076,10,51.761822,-1.260051,67.879009,2.620469,1.513323,5.419608,5735980.185197,620077.057558,-67.879009,30U
1422954385265099,10,51.761822,-1.260051,67.872424,2.620479,1.513356,5.419803,5735980.183155,620077.052671,-67.872424,30U
1422954385465121,10,51.761822,-1.260051,67.890099,2.620450,1.513289,5.419833,5735980.176429,620077.053814,-67.890099,30U
1422954385665134,10,51.761822,-1.260051,67.855971,2.620589,1.513692,5.420648,5735980.181507,620077.051675,-67.855971,30U
1422954385865157,10,51.761822,-1.260051,67.860267,2.620617,1.513821,5.421017,5735980.170989,620077.049483,-67.860267,30U
1422954386065082,10,51.761813,-1.260057,67.065810,1.806767,1.462179,4.041556,5735979.093844,620076.650731,-67.065810,30U
1422954386265070,10,51.761813,-1.260057,67.064514,1.806586,1.461806,4.041125,5735979.097361,620076.645259,-67.064514,30U
1422954386465052,10,51.761813,-1.260057,67.073706,1.806573,1.461803,4.041268,5735979.094868,620076.638855,-67.073706,30U
1422954386665046,10,51.761813,-1.260057,67.055269,1.806595,1.461928,4.041510,5735979.099579,620076.649566,-67.055269,30U
1422954386865069,10,51.761813,-1.260057,67.038393,1.806676,1.461890,4.041464,5735979.110668,620076.660429,-67.038393,30U
1422954387065092,10,51.761813,-1.260057,67.062144,1.806677,1.462001,4.041980,5735979.110689,620076.649587,-67.062144,30U
1422954387265053,10,51.761813,-1.260057,67.046342,1.806617,1.461878,4.041927,5735979.108325,620076.655878,-67.046342,30U
1422954387465076,10,51.761813,-1.260057,67.033150,1.806844,1.462171,4.042491,5735979.103170,620076.649059,-67.033150,30U
1422954387665031,10,51.761813,-1.260057,66.994674,1.806721,1.462074,4.042559,5735979.112078,620076.646398,-66.994674,30U
1422954387864981,10,51.761813,-1.260057,66.949002,1.806775,1.462103,4.042645,5735979.126923,620076.658578,-66.949002,30U
1422954388064964,10,51.761813,-1.260057,66.923144,1.806777,1.462144,4.042899,5735979.144049,620076.667687,-66.923144,30U
1422954388264986,10,51.761813,-1.260056,66.909557,1.806672,1.461913,4.042646,5735979.150786,620076.683331,-66.909557,30U
1422954388464967,10,51.761813,-1.260056,66.902876,1.806696,1.462038,4.042892,5735979.154233,620076.685946,-66.902876,30U
1422954388664990,10,51.761813,-1.260056,66.934924,1.806604,1.461839,4.042770,5735979.139226,620076.683909,-66.934924,30U
1422954388864956,10,51.761813,-1.260057,66.953891,1.806620,1.461851,4.042915,5735979.130060,620076.667480,-66.953891,30U
1422954389064978,10,51.761813,-1.260057,66.962647,1.806343,1.461472,4.042470,5735979.133480,620076.651433,-66.962647,30U
1422954389264977,10,51.761813,-1.260057,66.951027,1.806387,1.461488,4.042628,5735979.133109,620076.664679,-66.951027,30U
1422954389465000,10,51.761809,-1.260053,65.939855,1.623512,1.399111,3.665180,5735978.686799,620076.922256,-65.939855,30U
1422954389665022,10,51.761809,-1.260053,65.926908,1.623446,1.399102,3.665160,5735978.700543,620076.932852,-65.926908,30U
1422954389865021,10,51.761809,-1.260053,65.921079,1.623353,1.399054,3.665120,5735978.708397,620076.931196,-65.921079,30U
1422954390065035,10,51.761809,-1.260053,65.912149,1.623329,1.399036,3.665170,5735978.717183,620076.938809,-65.912149,30U
1422954390265057,10,51.761809,-1.260053,65.922221,1.623453,1.399152,3.665368,5735978.701365,620076.931672,-65.922221,30U
1422954390464879,10,51.761809,-1.260053,65.908105,1.623546,1.399221,3.665522,5735978.721063,620076.929835,-65.908105,30U
1422954390664902,10,51.761809,-1.260053,65.883934,1.623476,1.399181,3.665505,5735978.740076,620076.939864,-65.883934,30U
1422954390864874,10,51.761809,-1.260053,65.877634,1.623489,1.399227,3.665591,5735978.743031,620076.944134,-65.877634,30U
1422954391064897,10,51.761809,-1.260053,65.861539,1.623442,1.399240,3.665579,5735978.757637,620076.932500,-65.861539,30U
1422954391264920,10,51.761809,-1.260053,65.844104,1.623418,1.399213,3.665649,5735978.760022,620076.923895,-65.844104,30U
1422954391464942,10,51.761809,-1.260053,65.827082,1.623301,1.399151,3.665578,5735978.758822,620076.926960,-65.827082,30U
1422954391664955,10,51.761809,-1.260053,65.846779,1.623519,1.399344,3.665871,5735978.755976,620076.930712,-65.846779,30U
1422954391864933,10,51.761809,-1.260053,65.849291,1.623281,1.399203,3.665690,5735978.760217,620076.933116,-65.849291,30U
1422954392064956,10,51.761810,-1.260053,65.838126,1.623553,1.399414,3.666023,5735978.766954,620076.918248,-65.838126,30U
1422954392264930,10,51.761809,-1.260053,65.870297,1.623394,1.399311,3.665912,5735978.753029,620076.924136,-65.870297,30U
1422954392464953,10,51.761809,-1.260053,65.895058,1.623363,1.399300,3.665945,5735978.745455,620076.927248,-65.895058,30U
1422954392664939,10,51.761809,-1.260053,65.877376,1.623277,1.399243,3.665973,5735978.762357,620076.941850,-65.877376,30U
1422954392864899,10,51.761809,-1.260053,65.884895,1.623368,1.399328,3.666108,5735978.759604,620076.934959,-65.884895,30U
1422954393064921,10,51.761810,-1.260053,65.873801,1.623408,1.399393,3.666204,5735978.773182,620076.938896,-65.873801,30U
1422954393264849,10,51.761810,-1.260053,65.853894,1.623162,1.399214,3.666039,5735978.789755,620076.936260,-65.853894,30U
1422954393464622,10,51.761814,-1.260056,66.778364,1.806400,1.461654,4.045753,5735979.220912,620076.698601,-66.778364,30U
1422954393664644,10,51.761814,-1.260056,66.765610,1.806409,1.461670,4.045917,5735979.218309,620076.716095,-66.765610,30U
1422954393864667,10,51.761813,-1.260056,66.788255,1.806441,1.461808,4.046236,5735979.203959,620076.708696,-66.788255,30U
1422954394064690,10,51.761814,-1.260056,66.800799,1.806424,1.461758,4.046341,5735979.211882,620076.721823,-66.800799,30U
1422954394264713,10,51.761814,-1.260056,66.771225,1.806402,1.461856,4.046520,5735979.209012,620076.718000,-66.771225,30U
1422954394464735,10,51.761814,-1.260056,66.793839,1.806246,1.461636,4.046240,5735979.213384,620076.710862,-66.793839,30U
1422954394664758,10,51.761814,-1.260056,66.778634,1.806318,1.461805,4.046634,5735979.220174,620076.713881,-66.778634,30U
1422954394864781,10,51.761814,-1.260056,66.797787,1.806390,1.461871,4.046826,5735979.215862,620076.702525,-66.797787,30U
1422954395064803,10,51.761814,-1.260056,66.776065,1.806278,1.461611,4.046735,5735979.217411,620076.710460,-66.776065,30U
1422954395264826,10,51.761814,-1.260056,66.815291,1.806177,1.461558,4.046665,5735979.217866,620076.708301,-66.815291,30U
1422954395464849,10,51.761814,-1.260056,66.835187,1.806295,1.461647,4.047015,5735979.208307,620076.702405,-66.835187,30U
1422954395664871,10,51.761813,-1.260056,66.847658,1.806284,1.461687,4.047186,5735979.202294,620076.694110,-66.847658,30U
1422954395864878,10,51.761814,-1.260056,66.821729,1.806148,1.461576,4.047045,5735979.209290,620076.687627,-66.821729,30U
1422954396064900,10,51.761814,-1.260056,66.800422,1.806097,1.461525,4.047155,5735979.214138,620076.695594,-66.800422,30U
1422954396264888,10,51.761814,-1.260056,66.807171,1.806166,1.461476,4.047271,5735979.215418,620076.686354,-66.807171,30U
1422954396464910,10,51.761814,-1.260057,66.799681,1.806029,1.461311,4.047099,5735979.226283,620076.675308,-66.799681,30U
1422954396664933,10,51.761814,-1.260056,66.809642,1.806170,1.461628,4.047761,5735979.223886,620076.690380,-66.809642,30U
1422954396864923,10,51.761814,-1.260056,66.815419,1.805996,1.461252,4.047322,5735979.229370,620076.687531,-66.815419,30U
1422954397064945,10,51.761814,-1.260057,66.818618,1.806101,1.461559,4.047805,5735979.229731,620076.668569,-66.818618,30U
1422954397264931,10,51.761814,-1.260057,66.777716,1.806106,1.461560,4.047951,5735979.239393,620076.660251,-66.777716,30U
1422954397464952,10,51.761814,-1.260057,66.794899,1.806003,1.461325,4.047802,5735979.248018,620076.662216,-66.794899,30U
1422954397664919,10,51.761814,-1.260057,66.754266,1.806146,1.461513,4.048378,5735979.259152,620076.666148,-66.754266,30U
1422954397864779,10,51.761814,-1.260056,66.741867,1.806260,1.461652,4.048731,5735979.268231,620076.680281,-66.741867,30U
1422954398064801,10,51.761814,-1.260057,66.737938,1.806157,1.461690,4.048728,5735979.280639,620076.671105,-66.737938,30U
1422954398264824,10,51.761814,-1.260056,66.732511,1.806148,1.461649,4.048810,5735979.283091,620076.674331,-66.732511,30U
1422954398464847,10,51.761814,-1.260057,66.734329,1.806147,1.461637,4.048958,5735979.275288,620076.668545,-66.734329,30U
1422954398664869,10,51.761814,-1.260056,66.715060,1.806103,1.461579,4.048995,5735979.289376,620076.674825,-66.715060,30U
1422954398864892,10,51.761814,-1.260057,66.761632,1.806049,1.461413,4.048861,5735979.294158,620076.667785,-66.761632,30U
1422954399064915,10,51.761814,-1.260056,66.711671,1.806044,1.461502,4.049130,5735979.313840,620076.678681,-66.711671,30U
1422954399264937,10,51.761814,-1.260056,66.692279,1.806057,1.461546,4.049327,5735979.312111,620076.680910,-66.692279,30U
1422954399464960,10,51.761815,-1.260056,66.686886,1.806084,1.461462,4.049303,5735979.326518,620076.686406,-66.686886,30U
1422954399664983,10,51.761814,-1.260056,66.678068,1.806021,1.461415,4.049405,5735979.315976,620076.685144,-66.678068,30U
1422954399865005,10,51.761814,-1.260056,66.682067,1.806066,1.461513,4.049695,5735979.315643,620076.673556,-66.682067,30U
1422954400065028,10,51.761815,-1.260057,66.663915,1.805960,1.461407,4.049582,5735979.317161,620076.671396,-66.663915,30U
1422954400264964,10,51.761815,-1.260057,66.671266,1.806138,1.461590,4.050059,5735979.319760,620076.660408,-66.671266,30U
1422954400464986,10,51.761815,-1.260057,66.659366,1.806098,1.461691,4.050211,5735979.332681,620076.662160,-66.659366,30U
1422954400665009,10,51.761815,-1.260057,66.646857,1.806061,1.461584,4.050345,5735979.330614,620076.651472,-66.646857,30U
1422954400865008,10,51.761815,-1.260057,66.652154,1.806037,1.461567,4.050467,5735979.336366,620076.651083,-66.652154,30U
1422954401065031,10,51.761815,-1.260057,66.649195,1.806019,1.461476,4.050492,5735979.348764,620076.650933,-66.649195,30U
1422954401265053,10,51.761815,-1.260057,66.644306,1.806064,1.461655,4.050848,5735979.364493,620076.650335,-66.644306,30U
1422954401465076,10,51.761815,-1.260057,66.646582,1.806159,1.461610,4.050931,5735979.363207,620076.636614,-66.646582,30U
1422954401665098,10,51.761815,-1.260057,66.625311,1.806008,1.461480,4.050729,5735979.367635,620076.629861,-66.625311,30U
1422954401865121,10,51.761815,-1.260057,66.610743,1.806046,1.461450,4.050816,5735979.377725,620076.634043,-66.610743,30U
1422954402065058,10,51.761815,-1.260057,66.579086,1.805948,1.461372,4.050908,5735979.398435,620076.635346,-66.579086,30U
1422954402265080,10,51.761815,-1.260057,66.588563,1.806009,1.461462,4.051108,5735979.385495,620076.627623,-66.588563,30U
1422954402465102,10,51.761815,-1.260057,66.608703,1.805997,1.461447,4.051281,5735979.383924,620076.619689,-66.608703,30U
1422954402665125,10,51.761815,-1.260057,66.598259,1.806004,1.461622,4.051706,5735979.391969,620076.623968,-66.598259,30U
1422954402865148,10,51.761815,-1.260057,66.595358,1.805949,1.461562,4.051705,5735979.409498,620076.632065,-66.595358,30U
1422954403065161,10,51.761816,-1.260057,66.574565,1.806201,1.461803,4.052155,5735979.431207,620076.639446,-66.574565,30U
1422954403265160,10,51.761815,-1.260057,66.584721,1.806125,1.461726,4.052251,5735979.419923,620076.637655,-66.584721,30U
1422954403465152,10,51.761815,-1.260057,66.588550,1.806105,1.461760,4.052547,5735979.415301,620076.636403,-66.588550,30U
1422954403665175,10,51.761815,-1.260057,66.575118,1.806138,1.461742,4.052650,5735979.410954,620076.635516,-66.575118,30U
1422954403865197,10,51.761815,-1.260057,66.563725,1.806051,1.461653,4.052514,5735979.410776,620076.646995,-66.563725,30U
1422954404065208,10,51.761815,-1.260057,66.547054,1.806202,1.461917,4.053092,5735979.415230,620076.642284,-66.547054,30U
1422954404265140,10,51.761815,-1.260057,66.537929,1.806123,1.461812,4.053032,5735979.419300,620076.652890,-66.537929,30U
1422954404465162,10,51.761815,-1.260057,66.545176,1.806108,1.461811,4.053185,5735979.399691,620076.653649,-66.545176,30U
1422954404665185,10,51.761815,-1.260057,66.541730,1.806131,1.461769,4.053218,5735979.399458,620076.654428,-66.541730,30U
1422954404865208,10,51.761815,-1.260057,66.533885,1.806072,1.461721,4.053326,5735979.402441,620076.651818,-66.533885,30U
1422954405065179,10,51.761815,-1.260057,66.528092,1.806158,1.461874,4.053728,5735979.413835,620076.655316,-66.528092,30U
1422954405265161,10,51.761815,-1.260057,66.532402,1.806196,1.461782,4.053868,5735979.425608,620076.652714,-66.532402,30U
1422954405465147,10,51.761816,-1.260057,66.521242,1.806148,1.461837,4.053905,5735979.434185,620076.657053,-66.521242,30U
1422954405665170,10,51.761816,-1.260057,66.523319,1.806165,1.461852,4.054062,5735979.439556,620076.653704,-66.523319,30U
1422954405865157,10,51.761816,-1.260057,66.527892,1.806268,1.461984,4.054487,5735979.441012,620076.651737,-66.527892,30U
1422954406065109,10,51.761816,-1.260057,66.498317,1.806196,1.461918,4.054461,5735979.435522,620076.646117,-66.498317,30U
1422954406265116,10,51.761816,-1.260057,66.492178,1.806282,1.462052,4.054825,5735979.434613,620076.647662,-66.492178,30U
1422954406465101,10,51.761816,-1.260057,66.499813,1.806290,1.462095,4.055022,5735979.442485,620076.651664,-66.499813,30U
1422954406664994,10,51.761816,-1.260057,66.496099,1.806172,1.461957,4.054862,5735979.450211,620076.657110,-66.496099,30U
1422954406865016,10,51.761816,-1.260057,66.477614,1.806190,1.461972,4.055032,5735979.436593,620076.661118,-66.477614,30U
1422954407065038,10,51.761816,-1.260057,66.493522,1.806110,1.461876,4.055010,5735979.446429,620076.658587,-66.493522,30U
1422954407265061,10,51.761816,-1.260056,66.483217,1.806154,1.461904,4.055281,5735979.450094,620076.672491,-66.483217,30U
1422954407465083,10,51.761816,-1.260056,66.473060,1.806244,1.462100,4.055666,5735979.453676,620076.687851,-66.473060,30U
1422954407665063,10,51.761816,-1.260056,66.483953,1.806114,1.461973,4.055509,5735979.452736,620076.676225,-66.483953,30U
1422954407865071,10,51.761816,-1.260056,66.492129,1.806224,1.462022,4.055906,5735979.442331,620076.675614,-66.492129,30U
1422954408065094,10,51.761816,-1.260056,66.511243,1.806247,1.462064,4.056066,5735979.447875,620076.681965,-66.511243,30U
1422954408265043,10,51.761816,-1.260056,66.497905,1.806167,1.462052,4.056102,5735979.449296,620076.684578,-66.497905,30U
1422954408465024,10,51.761816,-1.260056,66.517643,1.806214,1.462079,4.056348,5735979.454500,620076.683632,-66.517643,30U
1422954408665046,10,51.761816,-1.260056,66.533132,1.806169,1.461909,4.056296,5735979.450522,620076.673283,-66.533132,30U
1422954408865008,10,51.761816,-1.260057,66.524850,1.806101,1.461962,4.056370,5735979.458898,620076.663770,-66.524850,30U
1422954409065030,10,51.761816,-1.260057,66.533780,1.806225,1.462078,4.056710,5735979.477280,620076.654519,-66.533780,30U
1422954409265053,10,51.761816,-1.260057,66.511879,1.806237,1.462088,4.056863,5735979.484558,620076.660965,-66.511879,30U
1422954409465075,10,51.761816,-1.260057,66.519291,1.806069,1.461876,4.056699,5735979.490863,620076.647600,-66.519291,30U
1422954409665098,10,51.761816,-1.260057,66.482290,1.806195,1.462125,4.057288,5735979.500948,620076.658758,-66.482290,30U
1422954409865069,10,51.761816,-1.260056,66.455964,1.806070,1.461959,4.057131,5735979.500532,620076.670526,-66.455964,30U
1422954410065059,10,51.761816,-1.260056,66.442456,1.805992,1.461849,4.057047,5735979.515208,620076.683286,-66.442456,30U
1422954410264843,10,51.761816,-1.260056,66.455658,1.806032,1.461958,4.057241,5735979.517069,620076.691492,-66.455658,30U
1422954410464826,10,51.761816,-1.260056,66.431235,1.806007,1.461947,4.057386,5735979.521558,620076.696678,-66.431235,30U
1422954410664849,10,51.761816,-1.260056,66.414319,1.806048,1.461894,4.057555,5735979.526655,620076.697928,-66.414319,30U
1422954410864871,10,51.761816,-1.260056,66.435659,1.806231,1.462199,4.058198,5735979.527538,620076.705576,-66.435659,30U
1422954411064894,10,51.761816,-1.260056,66.419448,1.806197,1.462180,4.058307,5735979.529369,620076.693126,-66.419448,30U
1422954411264916,10,51.761817,-1.260056,66.423542,1.806031,1.461862,4.057940,5735979.540209,620076.692880,-66.423542,30U
1422954411464939,10,51.761816,-1.260056,66.409418,1.806150,1.462165,4.058520,5735979.536773,620076.698159,-66.409418,30U
1422954411664961,10,51.761817,-1.260056,66.380164,1.806134,1.462157,4.058642,5735979.549347,620076.715640,-66.380164,30U
1422954411864983,10,51.761817,-1.260056,66.375048,1.806066,1.462056,4.058653,5735979.548345,620076.718984,-66.375048,30U
1422954412065006,10,51.761817,-1.260056,66.381606,1.806091,1.462030,4.058805,5735979.548911,620076.719960,-66.381606,30U
1422954412264981,10,51.761817,-1.260056,66.357741,1.806018,1.461860,4.058641,5735979.550122,620076.729389,-66.357741,30U
1422954412464992,10,51.761817,-1.260056,66.366439,1.806009,1.461913,4.058798,5735979.571962,620076.731762,-66.366439,30U
1422954412665014,10,51.761817,-1.260056,66.357713,1.805945,1.461921,4.058873,5735979.576764,620076.729102,-66.357713,30U
1422954412865037,10,51.761817,-1.260056,66.381472,1.805968,1.461944,4.059018,5735979.583457,620076.716218,-66.381472,30U
1422954413065059,10,51.761817,-1.260056,66.374504,1.806046,1.462024,4.059367,5735979.582838,620076.718068,-66.374504,30U
1422954413265082,10,51.761817,-1.260056,66.365359,1.806177,1.462197,4.059861,5735979.580858,620076.723754,-66.365359,30U
1422954413465104,10,51.761817,-1.260056,66.346294,1.806237,1.462270,4.060137,5735979.583595,620076.727884,-66.346294,30U
1422954413665061,10,51.761817,-1.260056,66.354401,1.806002,1.461989,4.059680,5735979.573800,620076.711912,-66.354401,30U
1422954413865040,10,51.761817,-1.260056,66.338296,1.806143,1.462142,4.060097,5735979.570826,620076.714473,-66.338296,30U
1422954414064958,10,51.761817,-1.260056,66.309068,1.806094,1.462096,4.060196,5735979.566227,620076.716962,-66.309068,30U
1422954414264980,10,51.761817,-1.260056,66.266380,1.806074,1.462029,4.060116,5735979.577297,620076.723289,-66.266380,30U
1422954414465002,10,51.761817,-1.260056,66.268148,1.806034,1.462004,4.060236,5735979.582778,620076.730434,-66.268148,30U
1422954414665024,10,51.761817,-1.260056,66.259482,1.805908,1.461806,4.059984,5735979.573722,620076.727262,-66.259482,30U
1422954414864943,10,51.761817,-1.260055,66.246644,1.805938,1.461811,4.060193,5735979.578729,620076.738741,-66.246644,30U
1422954415064964,10,51.761817,-1.260056,66.279188,1.805997,1.461946,4.060454,5735979.580518,620076.730768,-66.279188,30U
1422954415264987,10,51.761817,-1.260056,66.283757,1.806034,1.461985,4.060615,5735979.579779,620076.733794,-66.283757,30U
1422954415465009,10,51.761817,-1.260056,66.266775,1.805981,1.461882,4.060675,5735979.598338,620076.730305,-66.266775,30U
1422954415665031,10,51.761817,-1.260056,66.281277,1.806065,1.462100,4.061155,5735979.590766,620076.729393,-66.281277,30U
1422954415864899,10,51.761817,-1.260055,66.278001,1.806055,1.462066,4.061286,5735979.593035,620076.736451,-66.278001,30U
1422954416064922,10,51.761817,-1.260055,66.279374,1.805988,1.462005,4.061268,5735979.593052,620076.738108,-66.279374,30U
1422954416264944,10,51.761817,-1.260055,66.273664,1.806040,1.462093,4.061439,5735979.596347,620076.735793,-66.273664,30U
1422954416464966,10,51.761817,-1.260055,66.268990,1.806033,1.462094,4.061572,5735979.598741,620076.735836,-66.268990,30U
1422954416664989,10,51.761817,-1.260055,66.268278,1.806035,1.462084,4.061743,5735979.597324,620076.744474,-66.268278,30U
1422954416865011,10,51.761817,-1.260055,66.270636,1.805963,1.461972,4.061689,5735979.593953,620076.742053,-66.270636,30U
1422954417065033,10,51.761817,-1.260055,66.274247,1.806098,1.462211,4.062307,5735979.580408,620076.752596,-66.274247,30U
1422954417265056,10,51.761817,-1.260055,66.278863,1.805995,1.462028,4.062133,5735979.576080,620076.753015,-66.278863,30U
1422954417465078,10,51.761817,-1.260055,66.274091,1.805955,1.461972,4.062178,5735979.572297,620076.757274,-66.274091,30U
1422954417665100,10,51.761817,-1.260055,66.245240,1.805939,1.461956,4.062316,5735979.589723,620076.760856,-66.245240,30U
1422954417865123,10,51.761817,-1.260055,66.270669,1.805980,1.462026,4.062572,5735979.589334,620076.753644,-66.270669,30U
1422954418065041,10,51.761817,-1.260055,66.286443,1.805940,1.462047,4.062641,5735979.591578,620076.754329,-66.286443,30U
1422954418265063,10,51.761817,-1.260055,66.260206,1.805952,1.462069,4.062782,5735979.591396,620076.756294,-66.260206,30U
1422954418465085,10,51.761817,-1.260055,66.263107,1.805953,1.462091,4.062937,5735979.594703,620076.756737,-66.263107,30U
1422954418665107,10,51.761817,-1.260055,66.265567,1.806105,1.462242,4.063388,5735979.586730,620076.751748,-66.265567,30U
1422954418865130,10,51.761817,-1.260055,66.262950,1.806091,1.462232,4.063525,5735979.590189,620076.757495,-66.262950,30U
1422954419065152,10,51.761817,-1.260055,66.264079,1.805927,1.461987,4.063263,5735979.597096,620076.748571,-66.264079,30U
1422954419265174,10,51.761817,-1.260055,66.272560,1.806052,1.462192,4.063628,5735979.595087,620076.749781,-66.272560,30U
1422954419465197,10,51.761817,-1.260051,65.814639,1.805213,1.426643,4.036469,5735979.565751,620077.048573,-65.814639,30U
1422954419665219,10,51.761817,-1.260051,65.796062,1.805170,1.426573,4.036498,5735979.568979,620077.054781,-65.796062,30U
1422954419865241,10,51.761817,-1.260051,65.779090,1.805278,1.426672,4.036954,5735979.571116,620077.066975,-65.779090,30U
1422954420065264,10,51.761817,-1.260051,65.788589,1.805347,1.426719,4.037152,5735979.576052,620077.063163,-65.788589,30U
1422954420265286,10,51.761817,-1.260051,65.810298,1.805140,1.426448,4.036905,5735979.576073,620077.044715,-65.810298,30U
1422954420465305,10,51.761817,-1.260051,65.797110,1.805086,1.426411,4.036814,5735979.568277,620077.039629,-65.797110,30U
1422954420665327,10,51.761817,-1.260051,65.790858,1.805201,1.426627,4.037471,5735979.570988,620077.038209,-65.790858,30U
1422954420865330,10,51.761817,-1.260051,65.778841,1.805164,1.426501,4.037489,5735979.582911,620077.039361,-65.778841,30U
1422954421065353,10,51.761817,-1.260051,65.786012,1.805110,1.426453,4.037539,5735979.569022,620077.035376,-65.786012,30U
1422954421265268,10,51.761817,-1.260051,65.762905,1.805096,1.426443,4.037692,5735979.573337,620077.038120,-65.762905,30U
1422954421465202,10,51.761817,-1.260051,65.758801,1.805072,1.426425,4.037772,5735979.562357,620077.045082,-65.758801,30U
1422954421665224,10,51.761817,-1.260051,65.766588,1.805167,1.426655,4.038147,5735979.566614,620077.045063,-65.766588,30U
1422954421865246,10,51.761817,-1.260051,65.751892,1.805137,1.426515,4.038100,5735979.563116,620077.037879,-65.751892,30U
1422954422065268,10,51.761817,-1.260051,65.754264,1.805176,1.426562,4.038338,5735979.570790,620077.037152,-65.754264,30U
1422954422265273,10,51.761817,-1.260051,65.785364,1.805000,1.426440,4.038196,5735979.571904,620077.029082,-65.785364,30U
1422954422465248,10,51.761817,-1.260051,65.792195,1.805043,1.426498,4.038392,5735979.578077,620077.025499,-65.792195,30U
1422954422665270,10,51.761817,-1.260051,65.776595,1.805050,1.426478,4.038595,5735979.584432,620077.028536,-65.776595,30U
1422954422865293,10,51.761817,-1.260051,65.790507,1.804995,1.426436,4.038652,5735979.580550,620077.024833,-65.790507,30U
1422954423065315,10,51.761817,-1.260051,65.777680,1.804987,1.426442,4.038678,5735979.577137,620077.020189,-65.777680,30U
1422954423265337,10,51.761817,-1.260051,65.773167,1.804971,1.426417,4.038751,5735979.567666,620077.019768,-65.773167,30U
1422954423465359,10,51.761817,-1.260052,65.775812,1.804960,1.426359,4.038878,5735979.571340,620077.011314,-65.775812,30U
1422954423665305,10,51.761817,-1.260052,65.758114,1.804969,1.426356,4.039042,5735979.581702,620077.008106,-65.758114,30U
1422954423865262,10,51.761817,-1.260052,65.752241,1.805154,1.426492,4.039496,5735979.583656,620077.006809,-65.752241,30U
1422954424065284,10,51.761817,-1.260052,65.731477,1.805079,1.426517,4.039661,5735979.587772,620077.009149,-65.731477,30U
